building_id,A1,A2,A3
474480,0.0012022592,0.8336345,0.16516325
198072,0.0008615736,0.07469412,0.92444426
390783,0.017095316,0.68047994,0.3024248
79300,0.044713356,0.9208035,0.034483172
782178,0.010503515,0.5219047,0.4675918
140887,0.0007736531,0.075327165,0.9238992
258336,0.0019033182,0.24363285,0.75446385
308218,0.29137525,0.5690007,0.13962404
973573,0.0011901343,0.65843755,0.34037235
130616,0.014181535,0.7858745,0.19994399
861121,0.002484839,0.4828738,0.51464134
792031,0.0034012333,0.41522133,0.58137745
448461,0.0012221108,0.85838646,0.14039144
466746,0.043588128,0.7416252,0.21478663
858442,0.01213186,0.6186484,0.3692197
542036,0.023297993,0.645973,0.33072898
560631,0.0015510716,0.16011696,0.838332
318716,0.00041211865,0.34402126,0.65556663
1049317,0.0076232865,0.3546398,0.6377369
231127,0.009854194,0.9569421,0.03320367
570745,0.08145443,0.3930834,0.52546215
930108,0.3774252,0.6214676,0.0011072414
153137,0.0007328621,0.9528495,0.04641761
464734,0.0001747848,0.94439536,0.055429786
1044737,0.015051124,0.96759003,0.017358849
28833,0.00011549725,0.39253289,0.6073516
817571,0.0046973443,0.6463687,0.348934
264938,3.683027e-05,0.19598377,0.80397934
71476,0.0015949028,0.08235947,0.9160456
103776,0.00013656043,0.28215742,0.717706
794966,0.0071634916,0.62610525,0.36673123
969910,2.4904617e-05,0.88506997,0.11490518
442550,0.022361143,0.93533105,0.042307835
204253,0.051260896,0.7428567,0.20588242
872043,0.02188438,0.9212324,0.056883186
62247,0.002325977,0.43367338,0.56400067
962909,0.0002078052,0.7381467,0.26164544
27906,0.0038579125,0.94709295,0.049049117
292576,0.0013332921,0.87569124,0.122975454
953472,0.00049359753,0.73262244,0.266884
413942,0.00069262204,0.29597667,0.70333076
611546,0.007918092,0.15042701,0.8416549
976548,0.94037217,0.056731388,0.0028963871
793280,0.00084800203,0.9839065,0.015245452
679495,0.00070865307,0.3156157,0.68367565
724714,0.9886801,0.011274215,4.5592467e-05
776173,0.013239431,0.8441047,0.14265582
971802,0.82178676,0.16376285,0.014450349
362376,0.008757063,0.60274965,0.3884933
101624,0.00052972004,0.20811658,0.7913537
626164,0.2385086,0.7096123,0.051879108
167647,0.0014540252,0.6079834,0.3905626
852449,0.10480514,0.7017981,0.19339675
984397,6.664081e-05,0.86712754,0.13280581
807618,0.0040990696,0.86831987,0.12758109
9297,0.002536077,0.45702848,0.5404355
76237,0.0006904105,0.13897732,0.8603323
515203,0.11512396,0.7805824,0.10429364
289357,0.116736084,0.6778054,0.2054585
447295,0.022335822,0.29897484,0.6786893
147310,0.028842704,0.8733232,0.097834095
274412,0.0002207489,0.019452972,0.9803263
709038,0.0039274776,0.87771297,0.11835956
746405,0.3056804,0.65935326,0.03496637
746654,0.041386925,0.94516414,0.01344893
775742,5.9929123e-05,0.13194469,0.86799544
372434,0.11948825,0.75445163,0.12606011
193326,0.0060390313,0.67426604,0.31969488
599626,0.0044040056,0.8277664,0.16782959
289655,0.011373624,0.9432187,0.045407698
766552,8.7363755e-05,0.18587697,0.81403565
853525,0.05892486,0.82817763,0.112897456
729601,0.00021735813,0.23402746,0.7657552
241784,0.00015979669,0.4860758,0.5137644
629472,0.0017228449,0.9092806,0.08899657
243807,0.095108144,0.86449665,0.04039516
557950,0.13442649,0.60683507,0.2587384
1030403,0.0011645204,0.98940396,0.009431572
864108,0.30890197,0.05853295,0.6325651
706860,4.5447927e-05,0.7959225,0.20403206
643969,0.03241952,0.80439,0.16319048
259656,0.19589253,0.7716534,0.032454096
958228,0.0072322716,0.267924,0.7248437
382923,0.9607677,0.038433205,0.00079910795
850216,0.07602226,0.36005533,0.56392246
243118,0.6595621,0.31791735,0.022520546
867256,0.0034695703,0.7252685,0.27126193
666228,0.0153714735,0.85580313,0.12882543
408663,0.24354365,0.75176144,0.0046949233
84256,0.0004712802,0.13253358,0.86699516
98950,0.0188166,0.7963791,0.18480437
475600,0.0056985985,0.7754086,0.21889277
400164,0.04124888,0.92969716,0.029053977
444415,0.068732835,0.7779332,0.15333399
333147,0.082005925,0.57781947,0.3401746
1049466,0.0005763506,0.23297839,0.7664453
613728,0.061493505,0.825741,0.11276546
661446,0.0003976064,0.88897717,0.11062523
485785,0.0026273099,0.88362294,0.11374975
603479,0.0018545589,0.05290734,0.94523805
778077,0.0017235689,0.6239172,0.3743592
5916,0.79916567,0.20072684,0.000107450294
246801,0.0025335595,0.42018986,0.5772765
553666,0.007865768,0.8933959,0.09873828
238597,0.025486061,0.4584118,0.5161021
1039991,0.8731389,0.12515506,0.001706013
181710,0.006082126,0.5639824,0.42993543
919794,0.0033623239,0.78957,0.20706773
541567,0.010246868,0.84251714,0.14723597
546895,0.025394114,0.85862726,0.11597867
824026,0.030784927,0.79430556,0.1749095
34498,0.0038778426,0.76117617,0.23494604
623930,0.0023497313,0.55215985,0.44549045
583487,0.006543458,0.96885777,0.02459877
544401,0.0005695857,0.08055253,0.9188779
368135,0.9137495,0.086201124,4.931109e-05
760970,0.23525481,0.45687848,0.3078667
429371,0.020513821,0.7567727,0.22271353
245681,0.0025206027,0.74479675,0.25268266
984796,0.6303473,0.16380082,0.20585187
887415,0.027439188,0.80934626,0.16321447
864017,0.053647045,0.94390464,0.0024482857
293396,0.00029946736,0.91070247,0.08899805
63287,0.001316641,0.36435094,0.6343324
178763,0.19044219,0.8047335,0.004824348
1018692,0.0030749564,0.74944574,0.24747936
381248,0.00037221567,0.171674,0.82795376
463245,0.9485326,0.05063288,0.0008345387
59105,0.032394696,0.8037398,0.16386557
709839,0.005066432,0.8860376,0.108895935
931949,0.008544057,0.80292624,0.18852971
985883,0.0020317626,0.7175771,0.28039116
597287,0.00065778324,0.84939003,0.14995222
512047,0.0014643332,0.1659979,0.8325378
552403,0.0015490722,0.98151565,0.016935268
148956,0.0009279418,0.6003339,0.3987381
811693,0.0030107505,0.97446185,0.02252741
364884,0.07229287,0.77218366,0.15552345
559027,0.0042726994,0.86508435,0.13064289
530385,0.03031202,0.71190894,0.25777903
899273,0.044064637,0.8590436,0.09689178
579965,0.0011357933,0.97670573,0.022158442
668872,0.0011746102,0.13415761,0.8646678
111010,0.02678612,0.8820833,0.091130584
1013981,0.027094198,0.90065336,0.0722524
245962,0.0001961851,0.03518834,0.9646155
612333,0.00054846244,0.23429686,0.76515466
352904,0.9181843,0.08170755,0.00010811675
694485,0.00067308504,0.46024817,0.5390787
917972,0.003274508,0.2695735,0.727152
809696,0.014060166,0.74985945,0.23608038
302824,0.0010992868,0.9258041,0.07309658
296775,0.21958183,0.77558273,0.0048354263
675085,0.6209241,0.37672195,0.0023539138
137915,0.90803283,0.09185754,0.00010961889
736414,0.017868496,0.98174113,0.00039032547
219153,0.0020010427,0.042922374,0.95507663
258597,0.0020143024,0.4898287,0.508157
772371,0.0012348378,0.1708608,0.82790434
617543,0.26437587,0.73135716,0.0042669713
819056,0.0011422562,0.8110419,0.18781587
1045744,0.027120259,0.51614684,0.45673296
571764,0.09290795,0.769296,0.13779606
426240,0.0003994284,0.09804816,0.90155244
818942,0.00031687834,0.04846491,0.95121825
696292,0.007902603,0.9760902,0.016007243
870605,0.005317244,0.7453198,0.24936298
807400,0.00021429955,0.98928005,0.010505713
197310,0.263541,0.5570242,0.17943484
72625,0.002136881,0.39436054,0.6035026
177711,0.0017344139,0.11474433,0.8835213
377475,0.035016064,0.94113326,0.023850653
590750,0.0001633423,0.34597906,0.6538576
339349,0.0054711336,0.7121767,0.28235215
60072,0.0027519397,0.7358542,0.26139382
784457,0.0045457175,0.45944902,0.53600526
556085,0.0057412353,0.5586109,0.43564785
643582,0.013151681,0.3659957,0.62085265
824502,0.006627202,0.6472474,0.34612542
444115,0.052362047,0.8476155,0.10002251
902391,0.053225867,0.9315465,0.015227592
748934,0.008478959,0.83722603,0.15429497
597937,7.9762234e-05,0.37098917,0.62893105
571516,0.0003138372,0.041020207,0.95866597
745715,0.19776452,0.7538497,0.048385758
51107,0.42626095,0.55219394,0.021545066
783822,0.00056166336,0.06847931,0.930959
226490,0.0012949224,0.50907665,0.48962843
843537,0.05628548,0.79992163,0.14379287
59890,0.8435142,0.14432187,0.0121639045
1014000,0.0065746945,0.56257373,0.43085152
39312,0.002410742,0.7495405,0.24804875
639974,0.02258987,0.9428443,0.034565892
106780,0.0006996974,0.936743,0.062557206
780666,0.0010490994,0.5321572,0.46679372
697458,0.0009011332,0.9671737,0.03192512
100289,0.0052114893,0.80530286,0.18948561
431075,0.73024184,0.24139582,0.028362365
918561,0.23473118,0.68741846,0.07785034
279536,0.0032864914,0.2531276,0.74358594
268208,0.0042147185,0.72799957,0.2677857
265200,0.19011019,0.6858993,0.123990536
86482,0.002666805,0.55400425,0.44332892
782856,0.039307542,0.8894275,0.07126496
119998,0.0132409325,0.81053054,0.17622854
580411,0.026360288,0.9274819,0.046157803
663117,0.0021605282,0.22209308,0.7757464
488647,7.801171e-05,0.75263995,0.24728209
209619,0.005899024,0.55510914,0.43899184
999643,0.0003016572,0.74042326,0.2592751
424997,0.0016337018,0.92961377,0.06875252
936286,0.004838835,0.59503365,0.40012756
121953,0.0026184274,0.70906055,0.28832105
157957,0.0005581234,0.81456083,0.18488106
616688,0.004169322,0.64572775,0.35010296
711148,0.001287202,0.5609339,0.4377789
184418,0.012522635,0.78699315,0.20048419
199100,0.027822541,0.6279796,0.3441979
658407,0.022040984,0.9772833,0.00067574525
297544,0.019115517,0.681095,0.29978946
320654,0.007139334,0.7380682,0.25479242
94195,0.0019895644,0.41647077,0.5815397
837436,0.00030408843,0.6428228,0.3568731
61265,0.024337972,0.69122946,0.28443253
162820,0.0003604655,0.056332357,0.94330716
442435,0.0035667473,0.9738404,0.022592802
173156,0.36412984,0.56502545,0.070844725
437564,0.00042669923,0.018489266,0.98108405
489294,0.0002800027,0.6480516,0.3516684
860979,0.078029245,0.785046,0.1369248
460022,0.123513855,0.86792094,0.008565177
237200,0.6121416,0.24170567,0.14615272
1034308,0.000631689,0.88552535,0.113842934
1051439,0.4179702,0.57441175,0.00761804
563363,0.00465067,0.58472836,0.410621
171756,0.00064777955,0.09220312,0.9071491
35318,0.06419188,0.7370554,0.1987527
712556,0.003333518,0.6517444,0.34492207
825643,8.288745e-05,0.109378785,0.8905383
603672,0.088154756,0.25439143,0.65745384
171659,0.008963149,0.31603023,0.6750066
224133,0.0012400008,0.5448901,0.45386994
195026,0.3654801,0.6241724,0.010347484
316677,0.00017006944,0.9964372,0.003392726
344781,0.00038317993,0.12643977,0.8731771
278734,0.0016904043,0.48114946,0.5171601
501621,0.0017778273,0.060831778,0.9373904
598298,0.0011513861,0.7108817,0.28796694
869337,0.3064722,0.6411433,0.052384473
111980,0.061529826,0.88841707,0.050053112
120332,0.26514184,0.5852698,0.14958836
1027439,0.6031444,0.33782634,0.059029207
782805,0.007951713,0.93463653,0.05741169
18521,0.012217632,0.86901194,0.118770406
970884,0.75747913,0.24185218,0.0006686425
112084,0.0020374525,0.9309804,0.06698213
438931,0.00027794973,0.6815958,0.3181263
31850,0.023250356,0.9057031,0.07104648
172863,0.0020014723,0.16431718,0.8336813
805706,0.00526191,0.49171734,0.50302076
984493,0.000959166,0.37069896,0.6283419
838292,0.019185562,0.77579653,0.20501788
811853,0.0009385584,0.04986192,0.94919956
933370,0.044925902,0.3934398,0.5616343
338750,0.0045188135,0.9434243,0.052056894
147157,0.00016444529,0.0073564723,0.9924791
122437,0.0023611567,0.094865344,0.90277344
174254,8.828875e-05,0.09907388,0.90083784
35861,0.00023248291,0.77932656,0.22044097
388849,0.0017905616,0.82888985,0.16931958
22474,0.010244569,0.6255975,0.36415797
526183,0.0035392705,0.22266792,0.7737928
807944,0.0008724641,0.9101886,0.08893892
350158,0.00016951353,0.7947577,0.20507278
772564,0.08370528,0.7296186,0.18667617
1045599,0.0013123814,0.5771445,0.42154312
741563,0.106429726,0.84095967,0.052610606
321037,0.008109528,0.3593752,0.63251525
636023,0.11415109,0.74888235,0.13696656
609551,7.954159e-05,0.017182508,0.98273796
486855,0.005665265,0.78590167,0.20843305
411447,0.000780116,0.44972372,0.5494961
45704,0.007909225,0.48453337,0.50755745
171907,0.002304784,0.26248008,0.7352152
549994,0.010779417,0.45638642,0.5328342
1048198,0.0015167878,0.6616287,0.33685452
217514,0.0042322204,0.45975885,0.53600895
85631,0.0013014395,0.99332654,0.00537199
123387,0.033413593,0.8378235,0.1287629
716713,0.011720887,0.75903744,0.22924165
183539,0.0032902139,0.031847153,0.9648626
705586,0.016912255,0.7565566,0.2265311
846725,0.012393667,0.8697614,0.11784495
202927,0.0059535597,0.86104655,0.13299996
307856,0.059424277,0.858525,0.0820508
877224,0.00041097088,0.17705986,0.82252914
184916,6.359e-05,0.84103477,0.15890159
956144,0.0055674757,0.82936597,0.16506653
501469,0.0043095006,0.29519945,0.7004911
504226,0.48444974,0.5111834,0.004366878
759690,0.94433826,0.055602804,5.8937974e-05
731163,0.053754058,0.8293114,0.11693458
482978,0.00019731245,0.39891568,0.600887
615816,0.7551576,0.24075659,0.0040857648
120242,0.07877173,0.89654946,0.024678798
723441,0.0002310189,0.5076545,0.49211445
187245,0.001471307,0.2113398,0.78718895
753430,0.0030508493,0.91274184,0.0842073
240203,6.3649684e-05,0.81504977,0.18488659
826792,0.049790297,0.89097583,0.05923389
933513,0.0041176444,0.26098672,0.73489565
869094,0.51691383,0.4752676,0.007818609
675286,0.033903282,0.802516,0.16358075
734405,0.00027654984,0.50548494,0.49423853
906958,0.004941934,0.6061941,0.38886398
861483,0.0037349719,0.078693524,0.9175715
368418,0.008289906,0.86742,0.12429013
143235,0.00010037059,0.03305303,0.96684664
578338,0.0034987975,0.2688109,0.72769034
222026,0.07304052,0.85138786,0.075571634
468685,0.002591468,0.4839275,0.513481
116421,0.0002874009,0.69845426,0.30125833
92583,0.0007365094,0.052082248,0.9471812
361020,0.03725741,0.62310416,0.3396385
749491,0.0047937026,0.39074928,0.604457
124678,0.061624132,0.86532015,0.073055714
521238,0.000775713,0.024849245,0.974375
135946,0.0004883141,0.26267707,0.73683465
792982,0.0005819485,0.2480717,0.7513463
947643,0.00049062213,0.46412927,0.5353801
722513,0.32341135,0.6695659,0.0070226807
713052,0.19494592,0.7315551,0.07349896
836227,0.031867553,0.96660066,0.0015317415
593697,0.0016753018,0.018353824,0.97997093
1045947,0.897769,0.09342124,0.008809782
674440,4.5200675e-05,0.8291136,0.1708412
943547,0.00012886625,0.036119226,0.96375185
821345,0.0006511603,0.037928253,0.9614206
91934,0.008799121,0.7447593,0.2464415
417635,0.004117865,0.21119113,0.784691
690617,0.0016938543,0.7380756,0.26023054
646068,0.041925784,0.7974735,0.16060072
871212,0.00019138033,0.24877402,0.7510346
1010249,0.018652124,0.9621585,0.0191893
797162,0.0022680261,0.8866203,0.11111168
353144,0.0002358133,0.15329216,0.846472
730537,0.21182875,0.75668913,0.031482097
76685,0.17260389,0.81656265,0.010833473
500631,0.0034654487,0.9392823,0.057252247
785857,0.0009585004,0.49418274,0.50485873
718779,0.00043627273,0.0728532,0.92671055
525709,0.0029739768,0.232449,0.76457703
765411,0.10426555,0.37113845,0.524596
317934,0.761197,0.23870556,9.753187e-05
624196,0.0037436904,0.25768766,0.73856866
41328,0.006902998,0.81847805,0.1746189
848520,0.00041030318,0.68792063,0.31166905
327828,0.016571028,0.88873774,0.09469121
724563,0.00015099537,0.18698707,0.8128619
991935,0.273403,0.5764844,0.15011261
405163,0.002610405,0.116700344,0.8806892
702521,0.8835708,0.089779556,0.026649637
757013,0.002422011,0.46821088,0.52936715
247109,0.009807959,0.34131658,0.6488755
127427,0.07369964,0.8689772,0.05732316
512527,0.002598803,0.9585738,0.038827375
660,0.0965427,0.8020967,0.10136057
902403,0.0074111256,0.9384333,0.054155607
217643,0.04911438,0.9100592,0.040826473
901185,0.0010183364,0.9247858,0.07419582
862280,8.0418096e-05,0.4013464,0.59857315
404240,0.26638734,0.45268995,0.28092274
42253,0.00048268973,0.55465615,0.44486114
431755,0.39162594,0.6082366,0.00013740628
284741,0.100841776,0.6835301,0.21562815
677581,0.1010094,0.81309897,0.08589158
993899,0.017255932,0.91572005,0.06702407
229069,0.004260729,0.72188073,0.2738585
115412,0.0017870865,0.3287922,0.6694207
1047319,0.0025087108,0.6809018,0.31658942
437023,0.0011340447,0.48855108,0.5103148
1048112,0.002246898,0.20458654,0.7931666
204055,0.38900375,0.5485235,0.062472805
238803,0.039842486,0.6505294,0.3096281
509691,0.009287623,0.34118032,0.6495321
421857,0.0006225433,0.30069932,0.69867814
468922,0.006952613,0.074594475,0.9184529
479677,0.0028994523,0.40075707,0.59634346
595738,0.0009637192,0.5587951,0.4402412
779286,0.0031995934,0.43501914,0.5617813
352101,0.0022158131,0.70406246,0.2937217
721706,0.0052180565,0.96511513,0.02966681
506404,0.018124383,0.9262873,0.055588264
637305,0.0010716562,0.9871737,0.011754625
995870,0.0011202686,0.08627403,0.9126057
755047,0.04346977,0.90845025,0.04807996
219820,0.07297741,0.87784255,0.049180035
894747,0.00063903036,0.8994829,0.09987808
219352,0.00840771,0.80610484,0.18548743
152304,0.033964127,0.64641786,0.31961802
141311,0.0059927525,0.45584175,0.5381655
593095,0.045575492,0.83247817,0.121946335
424496,0.007631267,0.8206506,0.17171821
12699,0.9780644,0.02170613,0.00022943635
883018,0.0004851186,0.02936918,0.97014564
20282,0.0043998146,0.9297639,0.065836325
197806,0.5508387,0.44027016,0.008891133
546345,0.000193514,0.012171231,0.9876352
766465,0.035842396,0.720069,0.24408858
369793,0.0069377855,0.38916892,0.6038933
569556,0.0011129035,0.90462106,0.09426607
1051283,0.0015617997,0.8859969,0.1124413
610214,0.17476566,0.7910801,0.03415424
776044,0.105452664,0.51255935,0.38198796
769234,0.85941553,0.13715167,0.0034328508
937563,0.035540424,0.86409295,0.100366674
52494,0.006308513,0.67296684,0.3207247
282860,0.39060366,0.5328802,0.07651617
35315,0.5758185,0.40179875,0.022382762
292806,0.0029897774,0.7095553,0.28745487
61999,0.010039667,0.6164225,0.37353784
1000111,0.0006345179,0.49886495,0.5005005
187192,0.033277176,0.7509057,0.21581714
946509,0.17175485,0.8261024,0.0021427434
477904,0.08093702,0.6244623,0.2946007
127203,0.0014573364,0.16942723,0.82911545
824766,0.10827662,0.5797827,0.31194064
1050268,0.00066166377,0.35947138,0.63986695
728665,0.0017324862,0.90506005,0.093207456
539540,0.00022730119,0.013778556,0.9859941
1011768,0.002714754,0.1754582,0.82182705
712207,0.8467233,0.14237097,0.01090571
150818,0.010556398,0.96593285,0.023510806
925598,0.016138718,0.71647435,0.2673869
468205,0.12968975,0.7530854,0.117224865
810054,0.00060783396,0.9791119,0.02028028
245051,0.012768625,0.64199585,0.34523553
823833,0.0016981619,0.1548919,0.84340996
494227,0.04645856,0.7863054,0.167236
336332,0.0006654701,0.31515238,0.68418217
127210,0.007008724,0.2788227,0.7141686
685956,0.6024903,0.39565215,0.0018575189
35258,0.004018833,0.666432,0.32954913
833520,0.06800536,0.9211778,0.010816839
908831,0.0021128277,0.852917,0.1449701
202483,0.02544355,0.82112265,0.15343376
56795,0.08234262,0.7292491,0.18840829
857478,0.050652754,0.9343014,0.015045907
160276,0.016897887,0.9269126,0.05618948
383833,0.00080561324,0.122382455,0.8768119
639472,0.0028853102,0.9527161,0.044398572
911213,0.02025135,0.73362744,0.24612123
317943,0.0036529973,0.9505153,0.04583171
537780,0.06590927,0.68343693,0.25065377
505663,0.044462565,0.8894642,0.06607321
862524,0.00092951383,0.3043087,0.69476175
336982,0.6287653,0.35277125,0.018463448
667550,0.0036107218,0.8553913,0.14099792
700906,0.003605956,0.49026668,0.5061274
253556,0.00092290627,0.10422476,0.89485234
801898,0.009242493,0.16644399,0.8243136
603236,0.049564477,0.90609425,0.04434124
314661,0.0019822915,0.91876054,0.079257146
324597,0.04566936,0.5254594,0.42887124
73153,0.04136327,0.84306294,0.11557374
322565,0.0006852797,0.16774802,0.8315667
187721,0.0010857702,0.70296913,0.2959451
217156,0.009972705,0.57174456,0.41828275
1007923,0.0012241622,0.14683461,0.8519412
880889,0.0019498735,0.8729232,0.12512693
397099,0.03433331,0.6404952,0.3251715
824723,0.016296739,0.2330378,0.7506655
759114,0.00075121893,0.9442759,0.05497294
766062,0.15913251,0.79626733,0.04460019
809038,0.0033865708,0.05113232,0.9454811
890269,0.0012236964,0.6995858,0.2991905
867884,0.0041765994,0.58532554,0.41049784
312431,0.0009793568,0.5001267,0.49889398
391330,0.0037641798,0.976233,0.020002855
912045,0.3150657,0.59857315,0.08636111
73508,0.0005535871,0.92239624,0.07705014
169168,0.002261756,0.95781076,0.039927512
591641,0.00062546955,0.83293855,0.16643605
597753,0.0037277692,0.44246057,0.55381167
200612,0.46843398,0.48677155,0.04479449
761794,0.0003886682,0.30836287,0.6912485
209858,0.0038633475,0.1947735,0.80136317
594338,0.008963493,0.952249,0.03878756
985354,0.016568989,0.79535663,0.18807442
114360,0.0024616811,0.66912436,0.32841393
281180,0.041977603,0.724609,0.2334134
593007,0.5982063,0.40096903,0.0008247396
998588,0.0051851594,0.8997658,0.095049046
960726,0.0008136604,0.043753676,0.95543265
270117,0.004503122,0.668378,0.32711884
102304,0.47262746,0.3828897,0.14448282
592429,0.0027595824,0.44814315,0.5490973
619111,0.0005641976,0.22050397,0.7789318
11549,0.0061896583,0.16601318,0.82779723
818368,0.011980322,0.7639656,0.22405408
312925,0.004646616,0.731,0.26435336
404270,9.616586e-05,0.034157183,0.9657467
119952,0.00842707,0.40366706,0.5879058
635940,0.0013365564,0.5465408,0.45212263
167209,0.004899396,0.9244708,0.07062989
683139,0.0028633936,0.8752322,0.12190438
824366,0.09175303,0.6669679,0.2412791
663530,0.003805371,0.036901966,0.9592927
971252,0.71117324,0.27009845,0.01872836
726184,0.15171176,0.8480666,0.00022161454
606280,0.015276786,0.92013633,0.06458688
312439,0.0010969051,0.039173473,0.9597296
403632,0.15013275,0.83195114,0.017916108
773530,0.0006628976,0.75687355,0.24246354
197735,0.0013794644,0.5874468,0.41117373
90293,0.01654489,0.7631527,0.22030239
274523,0.0003876201,0.71770513,0.2819072
313474,0.26291403,0.7073159,0.029770032
350768,0.00366683,0.7120607,0.2842725
669436,0.23543137,0.7644951,7.356144e-05
217304,0.00059995474,0.26281798,0.7365821
937523,0.0015703209,0.8857582,0.11267141
679178,0.24914502,0.45478192,0.29607308
765893,0.0003392583,0.9175162,0.08214457
271625,0.0026488986,0.93151784,0.06583325
774374,0.0077902563,0.8516367,0.14057302
184021,0.006699483,0.6081495,0.38515097
822913,0.0035218827,0.7206501,0.2758281
764044,0.0019877413,0.071484104,0.92652816
483087,0.0049557374,0.97196084,0.023083482
282762,0.0012970294,0.9910772,0.0076258215
183454,4.6617974e-05,0.35343504,0.64651835
753247,0.0051399358,0.8742233,0.120636806
160065,0.003097065,0.9101817,0.0867212
401271,0.02597774,0.45216805,0.5218542
222220,0.008925387,0.9531687,0.037905935
600003,0.06815775,0.930821,0.001021249
57397,0.27152416,0.6439272,0.084548585
173485,0.0028427816,0.9471905,0.049966678
540496,0.023828585,0.9564652,0.019706223
270313,0.00310295,0.8741834,0.122713655
485407,0.13505606,0.83383,0.031113943
517306,0.0011619172,0.44733962,0.5514985
201414,0.00031561978,0.2311526,0.76853174
966380,0.22787836,0.75468916,0.017432477
42653,0.0031857656,0.93191576,0.06489844
588579,0.0039146836,0.046999615,0.9490857
494516,0.0064553823,0.8816573,0.11188728
465290,0.0035023594,0.941057,0.05544054
821413,0.0048539964,0.8906695,0.10447652
42664,0.24539982,0.7341715,0.020428637
618906,0.0023337347,0.79876626,0.19889997
229785,0.12822267,0.8585887,0.013188682
22628,0.023659946,0.96550626,0.010833852
112,0.24372797,0.7561793,9.2801994e-05
535742,0.43769485,0.47190735,0.09039779
1030643,0.0029479316,0.9532763,0.04377586
374493,0.0012921209,0.7392385,0.2594694
291401,0.015699748,0.8728207,0.111479625
712959,0.004987354,0.84068114,0.15433156
427424,0.0009674744,0.5258272,0.47320533
290038,0.0005732505,0.5462272,0.45319954
113841,0.011755898,0.96465397,0.023590159
656894,0.0042671887,0.7711882,0.22454461
230050,0.00036436255,0.014670404,0.9849652
401092,0.001432648,0.8139263,0.18464112
794864,0.00062674156,0.21328373,0.78608954
627451,0.9112782,0.07948294,0.009238948
110543,0.007117595,0.92781824,0.06506417
315216,0.00033091553,0.18483941,0.8148297
284269,0.006108086,0.9552878,0.038604077
888265,0.00055794657,0.8788534,0.1205887
885816,0.02277931,0.78722787,0.18999279
220850,0.00020317138,0.073501796,0.926295
615662,0.010578456,0.80530405,0.18411751
825305,0.084823206,0.5762374,0.33893937
674368,0.015443363,0.8208865,0.16367015
682947,0.0014034029,0.8989513,0.09964528
607272,0.037869453,0.83965427,0.12247625
695952,0.39027885,0.4972092,0.112511985
411831,0.7677019,0.23202261,0.0002754928
112765,0.0088310465,0.6160087,0.37516028
368535,0.012196176,0.75021464,0.23758924
481160,0.005654764,0.5755219,0.41882333
11401,0.11493402,0.82889533,0.05617061
129162,0.00081322674,0.10755006,0.89163667
931240,0.00067,0.018641487,0.9806886
183613,0.00049498724,0.38048404,0.61902094
530622,0.19128332,0.7271736,0.08154308
977823,0.0028413846,0.37531292,0.6218457
604540,0.000116517185,0.19580097,0.8040825
236645,0.9366305,0.06319982,0.00016971253
666353,0.04738754,0.87624454,0.07636795
378792,0.0013971386,0.025869908,0.97273296
223941,0.0012249289,0.34236178,0.6564133
570804,1.5357813e-05,0.9725637,0.027420934
874102,0.001214962,0.14863075,0.8501542
650056,0.005078677,0.5763299,0.41859147
677184,0.009520389,0.320387,0.67009264
1036234,7.290232e-05,0.01999802,0.97992903
523525,0.006566632,0.9924562,0.0009771651
1019663,5.9029568e-05,0.041282706,0.9586583
1020609,0.0050781635,0.33300382,0.661918
943052,0.0002950744,0.34247547,0.6572295
86413,0.00031928005,0.65298665,0.34669405
120762,0.0028727923,0.89720124,0.09992596
485075,0.0063378303,0.8267584,0.16690384
1020362,0.01271456,0.7687723,0.21851313
922687,0.0011312834,0.17723799,0.8216307
485304,0.017342731,0.5216981,0.46095917
861647,0.049965333,0.938193,0.011841635
348207,0.0053294906,0.54162014,0.45305035
326041,1.9271083e-05,0.8550535,0.14492725
442287,0.0018139975,0.49277022,0.5054158
855071,0.07037216,0.5968062,0.33282164
475917,0.0001920981,0.33387685,0.66593105
579304,0.45322296,0.54569495,0.0010821309
174085,0.003216915,0.4813101,0.515473
779647,0.018288618,0.9393039,0.042407535
620163,0.00090138265,0.45605877,0.54303986
836356,0.0043554083,0.73855686,0.25708774
577584,0.011309593,0.65021384,0.3384765
705883,0.9649786,0.03436941,0.00065196306
614571,0.0034566666,0.26540557,0.73113775
1052395,0.000296282,0.8407003,0.1590034
791937,0.032568842,0.87889344,0.088537745
977998,0.0020647913,0.51326925,0.484666
979668,0.89500815,0.011213531,0.093778335
475792,0.04060213,0.9579234,0.0014744387
363966,0.0004561317,0.075827375,0.92371655
567384,0.4954807,0.50361276,0.00090654567
910314,0.0003854099,0.046388377,0.9532262
403308,0.010647498,0.39732194,0.5920305
731892,0.00036440478,0.97197187,0.027663708
153110,0.0033224185,0.24652097,0.75015664
179870,0.00049090263,0.98231024,0.01719887
832745,0.011639759,0.92469233,0.06366793
622633,0.00019865566,0.102593206,0.89720815
577189,0.3142608,0.63131523,0.05442399
868328,0.0832739,0.8537573,0.062968805
836517,0.36186606,0.6297951,0.008338823
935023,0.032616593,0.9076268,0.059756644
32793,0.00038247116,0.6200177,0.3795998
931629,0.01828663,0.6768668,0.30484653
603963,0.0017187265,0.7382855,0.2599958
589201,0.010046885,0.6782347,0.31171843
426957,0.0074557923,0.8940938,0.0984504
309171,6.360806e-05,0.052791584,0.94714487
